"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2023,"Everton","Premier League","Ben Godfrey","ENG","DF","24",1998,8.9,281,232,48,1,0,0,7,47,0,0,0,0,182,1,9,"https://fbref.com/en/players/9f7c837d/Ben-Godfrey"
2023,"Everton","Premier League","Anthony Gordon","ENG","FW","21",2001,12.2,280,272,7,0,1,1,25,1,2,2,0,0,193,1,10,"https://fbref.com/en/players/2bd83368/Anthony-Gordon"
2023,"Everton","Premier League","Demarai Gray","JAM","FW,MF","26",1996,27.9,838,666,172,57,2,8,173,7,74,53,20,0,579,0,38,"https://fbref.com/en/players/4468ec10/Demarai-Gray"
2023,"Everton","Premier League","Mason Holgate","ENG","DF","25",1996,5.6,217,191,24,7,1,5,2,17,0,0,0,0,143,2,2,"https://fbref.com/en/players/d0042ab9/Mason-Holgate"
2023,"Everton","Premier League","Alex Iwobi","NGA","MF,FW","26",1996,37.5,1536,1469,58,3,14,13,104,31,17,14,1,0,1154,9,46,"https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi"
2023,"Everton","Premier League","Michael Keane","ENG","DF","29",1993,10.9,441,429,9,3,0,0,4,6,0,0,0,0,305,3,8,"https://fbref.com/en/players/c5b7c315/Michael-Keane"
2023,"Everton","Premier League","Neal Maupay","FRA","FW","25",1996,12.4,253,222,30,1,0,1,3,2,0,0,0,0,190,1,10,"https://fbref.com/en/players/4bcf39f6/Neal-Maupay"
2023,"Everton","Premier League","Dwight McNeil","ENG","FW,MF","22",1999,27.8,987,838,142,50,3,6,194,31,61,53,4,0,656,7,49,"https://fbref.com/en/players/fc15fb84/Dwight-McNeil"
2023,"Everton","Premier League","Yerry Mina","COL","DF","27",1994,6.6,325,309,15,13,0,1,1,2,0,0,0,0,286,1,1,"https://fbref.com/en/players/6d5701f2/Yerry-Mina"
2023,"Everton","Premier League","Vitaliy Mykolenko","UKR","DF","23",1999,29.5,1292,1045,239,10,1,3,57,227,2,1,1,0,966,8,30,"https://fbref.com/en/players/30d4a2e5/Vitaliy-Mykolenko"
2023,"Everton","Premier League","Amadou Onana","BEL","MF","20",2001,27.6,980,970,6,4,5,7,5,1,0,0,0,0,816,4,6,"https://fbref.com/en/players/828657ff/Amadou-Onana"
2023,"Everton","Premier League","Nathan Patterson","SCO","DF,MF","20",2001,14.2,649,503,145,7,1,0,39,137,1,0,0,0,488,1,14,"https://fbref.com/en/players/230f0471/Nathan-Patterson"
2023,"Everton","Premier League","Jordan Pickford","ENG","GK","28",1994,37,1312,823,484,169,1,7,0,0,0,0,0,0,749,5,1,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
2023,"Everton","Premier League","Isaac Price","NIR","MF","18",2003,0.4,14,14,0,0,0,0,1,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/b9403c99/Isaac-Price"
2023,"Everton","Premier League","Salomón Rondón","VEN","FW","32",1989,1.2,29,28,1,0,0,0,0,1,0,0,0,0,22,0,0,"https://fbref.com/en/players/b318a643/Salomon-Rondon"
2023,"Everton","Premier League","Ellis Simms","ENG","FW","21",2001,2.5,62,62,0,0,1,0,1,0,0,0,0,0,38,0,0,"https://fbref.com/en/players/26d3b5be/Ellis-Simms"
2023,"Everton","Premier League","James Tarkowski","ENG","DF","29",1992,38,1633,1578,48,41,3,18,0,6,0,0,0,0,1322,7,4,"https://fbref.com/en/players/15ea812b/James-Tarkowski"
2023,"Everton","Premier League","Rúben Vinagre","POR","DF,MF","23",1999,0.3,24,19,5,1,0,0,2,4,0,0,0,0,15,0,1,"https://fbref.com/en/players/b937e490/Ruben-Vinagre"
2023,"Fiorentina","Serie A","Sofyan Amrabat","MAR","MF","25",1996,22.2,1490,1396,91,80,1,22,26,9,1,0,0,0,1323,3,25,"https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat"
2023,"Fiorentina","Serie A","Arthur","BRA","FW","24",1998,15.9,271,253,16,0,1,1,4,3,0,0,0,0,183,2,14,"https://fbref.com/en/players/a820e429/Arthur"
2023,"Fiorentina","Serie A","Antonín Barák","CZE","MF","27",1994,20,719,689,28,6,5,6,14,7,0,0,0,0,590,2,16,"https://fbref.com/en/players/01efac19/Antonin-Barak"
2023,"Fiorentina","Serie A","Marco Benassi","ITA","DF","27",1994,1,105,94,11,5,0,4,7,6,0,0,0,0,91,0,1,"https://fbref.com/en/players/0000acda/Marco-Benassi"
2023,"Fiorentina","Serie A","Alessandro Bianco","ITA","MF","19",2002,1.7,78,76,2,2,0,3,1,0,0,0,0,0,67,0,0,"https://fbref.com/en/players/d65cf468/Alessandro-Bianco"
2023,"Fiorentina","Serie A","Cristiano Biraghi","ITA","DF","29",1992,28.3,1994,1440,548,94,0,27,300,292,162,71,63,0,1433,6,37,"https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi"
2023,"Fiorentina","Serie A","Giacomo Bonaventura","ITA","MF","32",1989,21.2,916,864,51,27,4,6,48,5,8,0,5,0,754,1,24,"https://fbref.com/en/players/d995ed27/Giacomo-Bonaventura"
2023,"Fiorentina","Serie A","Josip Brekalo","CRO","FW,MF","24",1998,2.5,100,98,2,0,0,1,10,1,1,1,0,0,76,0,4,"https://fbref.com/en/players/d4a2533d/Josip-Brekalo"
2023,"Fiorentina","Serie A","Gaetano Castrovilli","ITA","MF","25",1997,8,241,224,16,10,1,1,12,1,3,0,2,0,188,1,6,"https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli"
2023,"Fiorentina","Serie A","Michele Cerofolini","ITA","GK","23",1999,5,195,156,39,11,0,0,0,0,0,0,0,0,148,0,0,"https://fbref.com/en/players/efdeaff3/Michele-Cerofolini"
2023,"Fiorentina","Serie A","Dodô","BRA","DF","23",1998,25.9,1504,1272,229,21,2,8,61,208,0,0,0,0,1222,3,28,"https://fbref.com/en/players/b5f7d10b/Dodo"
2023,"Fiorentina","Serie A","Alfred Duncan","GHA","MF","29",1993,12.3,540,518,19,9,4,2,26,6,4,0,4,0,421,3,10,"https://fbref.com/en/players/528492ea/Alfred-Duncan"
2023,"Fiorentina","Serie A","Pierluigi Gollini","ITA","GK","27",1995,3,126,111,15,4,0,0,0,0,0,0,0,0,96,0,0,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
2023,"Fiorentina","Serie A","Nicolás González","ARG","FW,MF","24",1998,15,571,542,25,9,1,12,31,14,2,0,0,0,381,4,19,"https://fbref.com/en/players/2374aaca/Nicolas-Gonzalez"
2023,"Fiorentina","Serie A","Igor","BRA","DF","24",1998,22.9,1324,1256,67,57,1,12,1,10,0,0,0,0,1165,1,12,"https://fbref.com/en/players/a4e85758/Igor"
2023,"Fiorentina","Serie A","Jonathan Ikone","FRA","FW","24",1998,22.3,669,638,29,7,2,10,24,21,0,0,0,0,546,2,19,"https://fbref.com/en/players/42eaa028/Jonathan-Ikone"
2023,"Fiorentina","Serie A","Luka Jović","SRB","FW,MF","24",1997,17,297,263,32,0,2,1,1,1,0,0,0,0,228,2,6,"https://fbref.com/en/players/4d8cd038/Luka-Jovic"
2023,"Fiorentina","Serie A","Christian Kouamé","CIV","FW","24",1997,20.7,661,628,31,2,1,6,49,21,2,0,0,0,468,2,15,"https://fbref.com/en/players/58e933d2/Christian-Kouame"
2023,"Fiorentina","Serie A","Youssef Maleh","MAR","MF","23",1998,3.3,116,111,4,3,0,1,7,1,0,0,0,0,95,1,2,"https://fbref.com/en/players/4c8845f7/Youssef-Maleh"
2023,"Fiorentina","Serie A","Rolando Mandragora","ITA","MF","25",1997,21.7,984,886,95,52,1,17,74,6,36,16,15,0,790,3,17,"https://fbref.com/en/players/c7259b83/Rolando-Mandragora"
2023,"Fiorentina","Serie A","Lucas Martínez Quarta","ARG","DF","26",1996,24.1,1524,1460,61,54,0,38,4,7,0,0,0,0,1245,3,12,"https://fbref.com/en/players/3ec3c1c9/Lucas-Martinez-Quarta"
2023,"Fiorentina","Serie A","Nikola Milenković","SRB","DF","24",1997,23.7,1292,1245,43,38,0,10,0,5,0,0,0,0,1107,4,9,"https://fbref.com/en/players/bee704fc/Nikola-Milenkovic"
2023,"Fiorentina","Serie A","Luca Ranieri","ITA","DF","23",1999,5.6,334,322,10,5,0,1,0,5,0,0,0,0,278,2,3,"https://fbref.com/en/players/8c63fae5/Luca-Ranieri"
2023,"Fiorentina","Serie A","Riccardo Saponara","ITA","FW","30",1991,13.4,457,451,3,0,2,6,32,3,0,0,0,0,329,3,13,"https://fbref.com/en/players/3bb7af3b/Riccardo-Saponara"
2023,"Fiorentina","Serie A","Salvatore Sirigu","ITA","GK","35",1987,1,38,26,12,4,0,0,0,0,0,0,0,0,28,0,0,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
2023,"Fiorentina","Serie A","Riccardo Sottil","ITA","FW","23",1999,9.3,266,264,2,1,2,2,31,1,0,0,0,0,209,0,7,"https://fbref.com/en/players/94816803/Riccardo-Sottil"
2023,"Fiorentina","Serie A","Pietro Terracciano","ITA","GK","32",1990,29,1072,796,273,75,0,2,0,0,0,0,0,0,816,3,1,"https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano"
2023,"Fiorentina","Serie A","Aleksa Terzić","SRB","DF","22",1999,10.4,724,590,131,12,0,1,79,111,8,0,5,0,582,3,19,"https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic"
2023,"Fiorentina","Serie A","Lorenzo Venuti","ITA","DF","27",1995,10.3,609,501,106,12,0,3,37,87,7,0,5,0,497,2,16,"https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti"
2023,"Fiorentina","Serie A","Szymon Żurkowski","POL","MF","24",1997,0.4,19,19,0,0,0,0,1,0,0,0,0,0,17,0,1,"https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski"
2023,"Freiburg","Bundesliga","Ritsu Doan","JPN","MF,FW","24",1998,26.9,625,616,5,1,4,5,30,1,3,1,2,0,437,4,33,"https://fbref.com/en/players/d01bbb6f/Ritsu-Doan"
2023,"Freiburg","Bundesliga","Maximilian Eggestein","GER","MF","25",1996,27.2,864,852,9,9,2,2,12,0,0,0,0,0,660,3,31,"https://fbref.com/en/players/beb882a8/Maximilian-Eggestein"
2023,"Freiburg","Bundesliga","Kimberly Ezekwem","GER","DF","21",2001,0.1,8,7,1,0,0,0,0,1,0,0,0,0,6,0,0,"https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem"
2023,"Freiburg","Bundesliga","Mark Flekken","NED","GK","29",1993,34,1468,1138,324,93,0,15,0,0,0,0,0,0,1035,6,2,"https://fbref.com/en/players/a92ab7be/Mark-Flekken"
2023,"Freiburg","Bundesliga","Matthias Ginter","GER","DF","28",1994,34,1903,1826,68,58,2,12,8,4,0,0,0,0,1566,9,10,"https://fbref.com/en/players/f521b80a/Matthias-Ginter"
2023,"Freiburg","Bundesliga","Michael Gregoritsch","AUT","FW","28",1994,23.9,541,529,7,1,1,3,13,5,0,0,0,0,297,5,14,"https://fbref.com/en/players/8e235926/Michael-Gregoritsch"
2023,"Freiburg","Bundesliga","Vincenzo Grifo","ITA","MF,FW","29",1993,26.8,1336,1155,174,80,5,16,135,16,67,39,19,0,977,7,27,"https://fbref.com/en/players/54e4866f/Vincenzo-Grifo"
2023,"Freiburg","Bundesliga","Manuel Gulde","GER","DF","31",1991,7.1,412,392,20,14,0,0,4,3,0,0,0,0,343,0,3,"https://fbref.com/en/players/25ab9c9c/Manuel-Gulde"
2023,"Freiburg","Bundesliga","Christian Günter","GER","DF,MF","29",1993,30.5,1400,1050,348,48,1,18,198,231,68,41,22,0,996,2,41,"https://fbref.com/en/players/8593f88c/Christian-Gunter"
2023,"Freiburg","Bundesliga","Nicolas Höfler","GER","MF","32",1990,31.3,1386,1284,97,50,1,4,1,1,0,0,0,0,1149,5,23,"https://fbref.com/en/players/5d8e331f/Nicolas-Hofler"
2023,"Freiburg","Bundesliga","Lucas Höler","GER","FW,MF","28",1994,16.7,483,469,13,2,0,0,11,2,0,0,0,0,314,1,20,"https://fbref.com/en/players/ca618d23/Lucas-Holer"
2023,"Freiburg","Bundesliga","Yannik Keitel","GER","MF","22",2000,7.6,245,234,11,9,0,2,4,0,0,0,0,0,189,0,4,"https://fbref.com/en/players/d2c580ce/Yannik-Keitel"
2023,"Freiburg","Bundesliga","Lukas Kübler","GER","DF","29",1992,18.2,827,701,123,8,1,2,33,115,0,0,0,0,569,3,20,"https://fbref.com/en/players/2a29eb9b/Lukas-Kubler"
2023,"Freiburg","Bundesliga","Daniel Kyereh","GHA","MF,FW","26",1996,6.2,182,176,5,1,0,0,3,0,2,0,1,0,139,1,7,"https://fbref.com/en/players/2770726a/Daniel-Kyereh"
2023,"Freiburg","Bundesliga","Philipp Lienhart","AUT","DF","26",1996,27.8,1612,1519,90,47,3,21,1,17,0,0,0,0,1369,3,11,"https://fbref.com/en/players/302527b2/Philipp-Lienhart"
2023,"Freiburg","Bundesliga","Nils Petersen","GER","FW","33",1988,3.1,74,72,2,0,0,0,0,0,0,0,0,0,33,0,1,"https://fbref.com/en/players/f93e6e94/Nils-Petersen"
2023,"Freiburg","Bundesliga","Merlin Röhl","GER","MF,FW","20",2002,0.6,18,18,0,0,0,0,0,0,0,0,0,0,13,0,2,"https://fbref.com/en/players/1f2c7b55/Merlin-Rohl"
2023,"Freiburg","Bundesliga","Roland Sallai","HUN","MF,FW","25",1997,11.1,342,328,10,4,2,3,35,5,1,1,0,0,238,4,12,"https://fbref.com/en/players/bf075f6b/Roland-Sallai"
2023,"Freiburg","Bundesliga","Kevin Schade","GER","FW,MF","20",2001,2,55,54,1,0,0,0,3,0,0,0,0,0,26,0,4,"https://fbref.com/en/players/52afb588/Kevin-Schade"
2023,"Freiburg","Bundesliga","Keven Schlotterbeck","GER","DF","25",1997,0.2,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck"
2023,"Freiburg","Bundesliga","Jonathan Schmid","FRA","DF","32",1990,0.5,28,25,3,1,0,0,4,2,0,0,0,0,23,0,1,"https://fbref.com/en/players/088ca1bd/Jonathan-Schmid"
2023,"Freiburg","Bundesliga","Kenneth Schmidt","GER","DF","20",2002,2.8,187,174,13,4,0,3,1,8,0,0,0,0,166,0,1,"https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt"
2023,"Freiburg","Bundesliga","Kiliann Sildillia","FRA","DF,MF","20",2002,22,1103,893,207,20,1,5,26,187,0,0,0,0,787,3,26,"https://fbref.com/en/players/313254a3/Kiliann-Sildillia"
2023,"Freiburg","Bundesliga","Hugo Siquet","BEL","DF","20",2002,0.2,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0,"https://fbref.com/en/players/c6cf860f/Hugo-Siquet"
2023,"Freiburg","Bundesliga","Robert Wagner","GER","MF","19",2003,0.4,15,15,0,0,0,0,0,0,0,0,0,0,7,0,1,"https://fbref.com/en/players/e3d3fbeb/Robert-Wagner"
2023,"Freiburg","Bundesliga","Noah Weißhaupt","GER","MF,DF","20",2001,4.7,162,156,5,2,1,3,15,3,0,0,0,0,111,1,7,"https://fbref.com/en/players/dd676a97/Noah-Weisshaupt"
2023,"Freiburg","Bundesliga","Jeong Woo-yeong","KOR","MF,FW","22",1999,7.3,244,241,3,1,0,2,10,0,0,0,0,0,192,0,6,"https://fbref.com/en/players/6190474d/Jeong-Woo-yeong"
2023,"Fulham","Premier League","Tosin Adarabioyo","ENG","DF","24",1997,23.2,1300,1235,58,47,2,12,2,7,0,0,0,0,1066,7,10,"https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo"
2023,"Fulham","Premier League","Tom Cairney","SCO","MF","31",1991,11,750,715,33,9,2,4,37,4,17,7,3,0,632,2,13,"https://fbref.com/en/players/a8748947/Tom-Cairney"
2023,"Fulham","Premier League","Nathaniel Chalobah","ENG","MF","27",1994,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/422862ea/Nathaniel-Chalobah"
2023,"Fulham","Premier League","Issa Diop","FRA","DF","25",1997,22.4,1399,1352,46,41,0,8,2,1,0,0,0,0,1216,1,8,"https://fbref.com/en/players/a712ca2b/Issa-Diop"
2023,"Fulham","Premier League","Shane Duffy","IRL","DF,FW","30",1992,0.2,20,19,1,0,0,0,0,0,0,0,0,0,16,0,0,"https://fbref.com/en/players/7314bba4/Shane-Duffy"
2023,"Fulham","Premier League","Tyrese Francois","AUS","FW","22",2000,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/6722d4f0/Tyrese-Francois"
2023,"Fulham","Premier League","Luke Harris","WAL","MF,FW","17",2005,0.1,14,14,0,0,0,0,1,0,0,0,0,0,13,0,0,"https://fbref.com/en/players/8c3078cd/Luke-Harris"
2023,"Fulham","Premier League","Daniel James","WAL","FW","24",1997,6.9,186,182,4,0,0,0,26,4,0,0,0,0,120,0,16,"https://fbref.com/en/players/c931d9f9/Daniel-James"
2023,"Fulham","Premier League","Neeskens Kebano","COD","FW","30",1992,8.5,212,206,6,2,0,1,24,0,4,0,1,0,155,0,16,"https://fbref.com/en/players/18b999f4/Neeskens-Kebano"
2023,"Fulham","Premier League","Layvin Kurzawa","FRA","DF","29",1992,1.5,41,29,12,0,0,0,2,12,0,0,0,0,28,0,2,"https://fbref.com/en/players/41e7ef1c/Layvin-Kurzawa"
2023,"Fulham","Premier League","Bernd Leno","GER","GK","30",1992,36,1397,1041,354,112,0,2,0,0,0,0,0,0,1110,2,0,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
2023,"Fulham","Premier League","Saša Lukić","SRB","MF","25",1996,4.6,218,211,7,7,0,0,2,0,0,0,0,0,192,0,0,"https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic"
2023,"Fulham","Premier League","Kevin Mbabu","SUI","DF,FW","27",1995,1.6,94,71,23,0,0,1,7,23,0,0,0,0,68,0,2,"https://fbref.com/en/players/493924a7/Kevin-Mbabu"
2023,"Fulham","Premier League","Aleksandar Mitrović","SRB","FW","27",1994,22.3,496,486,10,1,4,9,4,3,0,0,0,0,299,0,24,"https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic"
2023,"Fulham","Premier League","Josh Onomah","ENG","MF","25",1997,0.2,6,6,0,0,0,0,0,0,0,0,0,0,4,0,1,"https://fbref.com/en/players/6612cd8c/Josh-Onomah"
2023,"Fulham","Premier League","João Palhinha","POR","MF","27",1995,34.5,1274,1222,48,32,0,38,3,0,0,0,0,0,1051,4,15,"https://fbref.com/en/players/a78ff07f/Joao-Palhinha"
2023,"Fulham","Premier League","Andreas Pereira","BRA","MF","26",1996,29.9,1068,826,231,81,1,21,196,6,116,51,50,0,701,11,39,"https://fbref.com/en/players/6639e500/Andreas-Pereira"
2023,"Fulham","Premier League","Tim Ream","USA","DF","34",1987,32.2,1922,1858,59,34,0,25,4,11,0,0,0,0,1662,5,8,"https://fbref.com/en/players/28b40c9c/Tim-Ream"
2023,"Fulham","Premier League","Harrison Reed","ENG","MF","27",1995,31.8,1281,1225,51,14,0,4,54,5,3,2,1,0,988,5,46,"https://fbref.com/en/players/803ae100/Harrison-Reed"
2023,"Fulham","Premier League","Bobby Reid","JAM","FW,DF","29",1993,27.5,907,829,74,6,1,2,53,68,0,0,0,0,636,4,35,"https://fbref.com/en/players/0f7533cd/Bobby-Reid"
2023,"Fulham","Premier League","Antonee Robinson","USA","DF","24",1997,34.3,1910,1582,327,18,0,5,134,309,0,0,0,0,1404,1,51,"https://fbref.com/en/players/289601e6/Antonee-Robinson"
2023,"Fulham","Premier League","Marek Rodák","SVK","GK","25",1996,2,61,38,23,8,0,0,0,0,0,0,0,0,29,0,0,"https://fbref.com/en/players/17acc2ed/Marek-Rodak"
2023,"Fulham","Premier League","Cédric Soares","POR","DF","30",1991,2.2,186,157,27,3,0,0,24,24,0,0,0,0,143,2,4,"https://fbref.com/en/players/839c14e1/Cedric-Soares"
2023,"Fulham","Premier League","Manor Solomon","ISR","FW","23",1999,6.4,207,202,4,1,1,0,4,3,0,0,0,0,175,1,4,"https://fbref.com/en/players/886f9aac/Manor-Solomon"
2023,"Fulham","Premier League","Jay Stansfield","ENG","FW","19",2002,1,23,23,0,0,0,0,3,0,0,0,0,0,9,0,3,"https://fbref.com/en/players/b2626673/Jay-Stansfield"
2023,"Fulham","Premier League","Kenny Tete","NED","DF","26",1995,28.5,1530,1176,344,37,1,10,99,307,0,0,0,0,1110,10,48,"https://fbref.com/en/players/77d7c96f/Kenny-Tete"
2023,"Fulham","Premier League","Carlos Vinícius","BRA","FW","27",1995,12.3,189,181,7,0,3,0,6,0,0,0,0,0,119,1,12,"https://fbref.com/en/players/8b529245/Carlos-Vinicius"
2023,"Fulham","Premier League","Willian","BRA","FW","33",1988,23.6,912,860,49,14,4,12,60,3,32,8,11,2,712,3,20,"https://fbref.com/en/players/8b9ebd03/Willian"
2023,"Fulham","Premier League","Harry Wilson","WAL","FW","25",1997,12.2,404,383,20,4,1,3,22,5,10,2,3,0,310,1,16,"https://fbref.com/en/players/c6dc9ecd/Harry-Wilson"
2023,"Getafe","La Liga","Omar Alderete","PAR","DF","25",1996,22.7,877,826,37,30,1,25,7,7,0,0,0,0,509,14,13,"https://fbref.com/en/players/bb08bce9/Omar-Alderete"
2023,"Getafe","La Liga","Carles Aleñá","ESP","MF,FW","24",1998,23.5,809,782,21,8,3,10,43,2,9,5,4,0,607,6,18,"https://fbref.com/en/players/6c811eb7/Carles-Alena"
2023,"Getafe","La Liga","Ángel Algobia","ESP","MF","23",1999,12.6,521,502,17,15,0,5,11,0,1,1,0,0,420,2,8,"https://fbref.com/en/players/acc1aefa/Angel-Algobia"
2023,"Getafe","La Liga","Gastón Álvarez","URU","DF","22",2000,16.7,579,431,147,6,0,2,23,141,0,0,0,0,350,1,16,"https://fbref.com/en/players/852ddfb8/Gaston-Alvarez"
2023,"Getafe","La Liga","Jordan Amavi","FRA","DF","28",1994,2.2,96,69,27,1,0,0,6,26,0,0,0,0,51,0,5,"https://fbref.com/en/players/22721b88/Jordan-Amavi"
2023,"Getafe","La Liga","Fabrizio Angileri","ARG","DF","28",1994,6.5,260,190,70,3,0,2,12,67,0,0,0,0,153,0,13,"https://fbref.com/en/players/fdd26d71/Fabrizio-Angileri"
2023,"Getafe","La Liga","Mauro Arambarri","URU","MF","26",1995,11,421,355,66,44,0,6,42,0,22,14,7,1,326,0,7,"https://fbref.com/en/players/58afe001/Mauro-Arambarri"
2023,"Getafe","La Liga","Djené","TOG","DF","30",1991,31.6,1154,1094,52,31,1,4,23,21,0,0,0,0,884,8,21,"https://fbref.com/en/players/a4971d84/Djene"
2023,"Getafe","La Liga","Domingos Duarte","POR","DF","27",1995,29.5,963,927,34,31,0,10,0,3,0,0,0,0,742,2,4,"https://fbref.com/en/players/93090f69/Domingos-Duarte"
2023,"Getafe","La Liga","Munir El Haddadi","MAR","MF,FW","26",1995,12.8,433,370,58,23,0,2,70,12,19,7,11,0,270,5,20,"https://fbref.com/en/players/8696bc90/Munir-El-Haddadi"
2023,"Getafe","La Liga","Iglesias","ESP","DF,MF","24",1998,23.8,951,684,263,6,2,9,86,257,0,0,0,0,557,4,33,"https://fbref.com/en/players/974322dc/Iglesias"
2023,"Getafe","La Liga","Latasa","ESP","FW","21",2001,5,164,159,3,0,0,1,2,0,0,0,0,0,80,2,7,"https://fbref.com/en/players/2bea832e/Latasa"
2023,"Getafe","La Liga","Nemanja Maksimović","SRB","MF","27",1995,22.8,563,531,32,12,0,0,9,0,1,0,0,0,439,0,10,"https://fbref.com/en/players/00b28772/Nemanja-Maksimovic"
2023,"Getafe","La Liga","Jaime Mata","ESP","FW,MF","33",1988,4.9,122,119,2,0,0,0,9,1,0,0,0,0,68,1,7,"https://fbref.com/en/players/02319ad7/Jaime-Mata"
2023,"Getafe","La Liga","Borja Mayoral","ESP","FW","25",1997,30.7,775,737,37,0,2,11,37,3,1,0,0,0,582,1,31,"https://fbref.com/en/players/64e8ed6d/Borja-Mayoral"
2023,"Getafe","La Liga","Luis Milla","ESP","MF","27",1994,20.6,974,855,113,65,1,18,75,0,43,17,24,0,756,6,17,"https://fbref.com/en/players/19c36442/Luis-Milla"
2023,"Getafe","La Liga","Stefan Mitrović","SRB","DF","32",1990,18.7,512,484,26,26,0,5,0,0,0,0,0,0,403,2,2,"https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic"
2023,"Getafe","La Liga","Moises Parra Gutierrez","ESP","FW","20",2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/e2dcc60e/Moises-Parra-Gutierrez"
2023,"Getafe","La Liga","Portu","ESP","MF,DF","30",1992,19.7,731,599,123,7,1,2,91,108,8,5,3,0,493,9,44,"https://fbref.com/en/players/1bda5842/Portu"
2023,"Getafe","La Liga","Alejandro Revuelta Montero","ESP","DF","22",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/14d5b7ac/Alejandro-Revuelta-Montero"
2023,"Getafe","La Liga","Jaime Seoane","ESP","MF,FW","25",1997,3.6,112,107,4,4,1,3,2,0,0,0,0,0,87,1,1,"https://fbref.com/en/players/a62b4888/Jaime-Seoane"
2023,"Getafe","La Liga","David Soria","ESP","GK","29",1993,38,1136,620,509,162,0,19,0,0,0,0,0,0,610,7,1,"https://fbref.com/en/players/8f8c6934/David-Soria"
2023,"Getafe","La Liga","Damián Suárez","URU","DF,MF","34",1988,21.6,962,705,255,38,0,25,78,204,13,7,5,0,649,2,28,"https://fbref.com/en/players/ba5004e1/Damian-Suarez"
2023,"Getafe","La Liga","Enes Ünal","TUR","FW","25",1997,33,750,728,16,1,6,2,17,1,0,0,0,0,446,6,21,"https://fbref.com/en/players/f8eca1b6/Enes-Unal"
2023,"Getafe","La Liga","Gonzalo Villar","ESP","MF","24",1998,5.1,258,241,17,11,0,1,6,4,2,2,0,0,205,0,6,"https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar"
2023,"Girona","La Liga","Ricard Artero","ESP","MF,FW","19",2003,1.5,47,47,0,0,0,0,0,0,0,0,0,0,37,0,3,"https://fbref.com/en/players/5d133e96/Ricard-Artero"
2023,"Girona","La Liga","Santiago Bueno","URU","DF","23",1998,33.4,1823,1732,87,70,1,25,4,17,0,0,0,0,1576,4,15,"https://fbref.com/en/players/edc98fac/Santiago-Bueno"
2023,"Girona","La Liga","Alexander Callens","PER","DF","30",1992,1.3,93,81,12,2,0,0,0,10,0,0,0,0,78,0,0,"https://fbref.com/en/players/af34f10d/Alexander-Callens"
2023,"Girona","La Liga","Juan Carlos","ESP","GK","34",1988,10,340,265,75,13,0,0,0,0,0,0,0,0,288,0,0,"https://fbref.com/en/players/688b96e3/Juan-Carlos"
2023,"Girona","La Liga","Valentín Castellanos","ARG","FW","23",1998,28.9,397,352,41,0,4,1,10,1,0,0,0,0,244,4,19,"https://fbref.com/en/players/da76bab4/Valentin-Castellanos"
2023,"Girona","La Liga","Yan Couto","BRA","DF,MF","20",2002,12.9,598,525,72,5,0,5,63,66,1,1,0,0,444,1,17,"https://fbref.com/en/players/1944818c/Yan-Couto"
2023,"Girona","La Liga","Bernardo Espinosa","COL","DF","33",1989,13.6,913,881,30,26,0,5,0,2,0,0,0,0,812,2,2,"https://fbref.com/en/players/4242011c/Bernardo-Espinosa"
2023,"Girona","La Liga","Aleix García","ESP","MF","25",1997,26,1657,1441,203,101,3,43,179,13,88,35,42,1,1370,13,22,"https://fbref.com/en/players/a10361d2/Aleix-Garcia"
